S1,W1,L1,WINPCT1,RPI1,RPIRATE1,PTS1,PPG1,3FG1,3FGA1,AST1,TO1,ASTTORATIO1,APG1,BLKS1,BKPG1,DREBS1,DRPG1,FGM1,FGA1,FGPCT1,OPPFG1,OPPFGA1,OPPFGPCT1,FTA1,FTPCT1,OREBS1,ORPG1,GM1,FOULS1,PFPG1,DQ1,REB1,RPG1,OPPREB1,OPPRPG1,REBMAR1,OPPPTS1,OPPPPG1,SCRMAR1,ST1,STPG1,OPP3FGA1,OPP3FGPCT1,3PG1,OPPTO1,TORATIO1,TOPG1,S2,W2,L2,WINPCT2,RPI2,RPIRATE2,PTS2,PPG2,3FG2,3FGA2,AST2,TO2,ASTTORATIO2,APG2,BLKS2,BKPG2,DREBS2,DRPG2,FGM2,FGA2,FGPCT2,OPPFG2,OPPFGA2,OPPFGPCT2,FTA2,FTPCT2,OREBS2,ORPG2,GM2,FOULS2,PFPG2,DQ2,REB2,RPG2,OPPREB2,OPPRPG2,REBMAR2,OPPPTS2,OPPPPG2,SCRMAR2,ST2,STPG2,OPP3FGA2,OPP3FGPCT2,3PG2,OPPTO2,TORATIO2,TOPG2,T1RESULT
0.1875,0.6667,0.3214,0.7222,0.0341,0.8683,0.6402,0.6534,0.7302,0.6694,0.5366,0.3639,0.6207,0.4853,0.4703,0.4328,0.5281,0.5224,0.6293,0.6139,0.581,0.4688,0.6022,0.3713,0.3433,0.6111,0.5871,0.5971,0.6667,0.4636,0.3984,0.0435,0.6017,0.6186,0.4339,0.2477,0.6996,0.5,0.3681,0.7081,0.4281,0.3855,0.6868,0.4936,0.6762,0.4652,0.6218,0.2963,0.125,0.8056,0.1786,0.8501,0.0199,0.9005,0.781,0.7937,0.4496,0.4034,0.7985,0.4499,0.7862,0.7426,0.7076,0.6418,0.6828,0.6851,0.8216,0.682,0.8324,0.5735,0.784,0.2994,0.4772,0.7607,0.4917,0.4648,0.7333,0.5318,0.4228,0.2826,0.6531,0.6372,0.6003,0.3514,0.6255,0.6136,0.4236,0.7712,0.4314,0.3735,0.7276,0.5321,0.3905,0.5092,0.609,0.3426,1
0.125,0.8056,0.1786,0.8501,0.0199,0.9005,0.781,0.7937,0.4496,0.4034,0.7985,0.4499,0.7862,0.7426,0.7076,0.6418,0.6828,0.6851,0.8216,0.682,0.8324,0.5735,0.784,0.2994,0.4772,0.7607,0.4917,0.4648,0.7333,0.5318,0.4228,0.2826,0.6531,0.6372,0.6003,0.3514,0.6255,0.6136,0.4236,0.7712,0.4314,0.3735,0.7276,0.5321,0.3905,0.5092,0.609,0.3426,0.1875,0.6667,0.3214,0.7222,0.0341,0.8683,0.6402,0.6534,0.7302,0.6694,0.5366,0.3639,0.6207,0.4853,0.4703,0.4328,0.5281,0.5224,0.6293,0.6139,0.581,0.4688,0.6022,0.3713,0.3433,0.6111,0.5871,0.5971,0.6667,0.4636,0.3984,0.0435,0.6017,0.6186,0.4339,0.2477,0.6996,0.5,0.3681,0.7081,0.4281,0.3855,0.6868,0.4936,0.6762,0.4652,0.6218,0.2963,0
0.0625,0.75,0.2143,0.8148,0.0085,0.9382,0.8086,0.8942,0.5858,0.5531,0.8278,0.6218,0.669,0.8088,0.3729,0.3284,0.825,0.952,0.8382,0.8236,0.6536,0.6599,0.8281,0.3713,0.4564,0.7137,0.6888,0.7125,0.6667,0.4318,0.3659,0.1087,0.8333,0.9256,0.5064,0.3108,0.9177,0.6521,0.5046,0.7778,0.5351,0.494,0.8487,0.4487,0.5429,0.5623,0.5577,0.5278,0.3125,0.7778,0.3214,0.753,0.0767,0.8172,0.8593,0.7328,0.9728,0.8989,0.6355,0.6046,0.531,0.4779,0.6695,0.5522,0.5219,0.31,0.8091,0.8465,0.5754,0.6691,0.7426,0.497,0.498,0.5769,0.6577,0.5683,0.9333,0.7114,0.4797,0.1739,0.6308,0.4791,0.8037,0.3964,0.4444,0.735,0.4028,0.7429,0.9264,0.759,0.7855,0.5128,0.8,0.8974,0.859,0.3981,0
0.3125,0.7778,0.3214,0.753,0.0767,0.8172,0.8593,0.7328,0.9728,0.8989,0.6355,0.6046,0.531,0.4779,0.6695,0.5522,0.5219,0.31,0.8091,0.8465,0.5754,0.6691,0.7426,0.497,0.498,0.5769,0.6577,0.5683,0.9333,0.7114,0.4797,0.1739,0.6308,0.4791,0.8037,0.3964,0.4444,0.735,0.4028,0.7429,0.9264,0.759,0.7855,0.5128,0.8,0.8974,0.859,0.3981,0.0625,0.75,0.2143,0.8148,0.0085,0.9382,0.8086,0.8942,0.5858,0.5531,0.8278,0.6218,0.669,0.8088,0.3729,0.3284,0.825,0.952,0.8382,0.8236,0.6536,0.6599,0.8281,0.3713,0.4564,0.7137,0.6888,0.7125,0.6667,0.4318,0.3659,0.1087,0.8333,0.9256,0.5064,0.3108,0.9177,0.6521,0.5046,0.7778,0.5351,0.494,0.8487,0.4487,0.5429,0.5623,0.5577,0.5278,1
0.1875,0.8611,0.1071,0.9096,0.0114,0.922,0.654,0.6164,0.6431,0.6309,0.5879,0.4441,0.6,0.5147,0.5466,0.4925,0.7469,0.7754,0.6501,0.6598,0.5531,0.318,0.6364,0.0838,0.4161,0.5427,0.6369,0.6251,0.7333,0.6455,0.5366,0.0652,0.7607,0.7767,0.5519,0.3108,0.786,0.3836,0.2222,0.8148,0.495,0.4337,0.6526,0.0897,0.5714,0.4744,0.5833,0.3426,0.125,0.7778,0.2143,0.8203,0.0142,0.914,0.6638,0.6296,0.3215,0.2952,0.5055,0.6046,0.4276,0.4191,0.6102,0.5522,0.6656,0.6607,0.6445,0.5388,0.7263,0.511,0.7255,0.2754,0.6268,0.6966,0.5851,0.5674,0.7333,0.4091,0.3008,0.1957,0.686,0.6791,0.3286,0.1216,0.8765,0.4807,0.3079,0.7451,0.4281,0.3614,0.6368,0.5,0.2667,0.467,0.4744,0.4815,0
0.125,0.7778,0.2143,0.8203,0.0142,0.914,0.6638,0.6296,0.3215,0.2952,0.5055,0.6046,0.4276,0.4191,0.6102,0.5522,0.6656,0.6607,0.6445,0.5388,0.7263,0.511,0.7255,0.2754,0.6268,0.6966,0.5851,0.5674,0.7333,0.4091,0.3008,0.1957,0.686,0.6791,0.3286,0.1216,0.8765,0.4807,0.3079,0.7451,0.4281,0.3614,0.6368,0.5,0.2667,0.467,0.4744,0.4815,0.1875,0.8611,0.1071,0.9096,0.0114,0.922,0.654,0.6164,0.6431,0.6309,0.5879,0.4441,0.6,0.5147,0.5466,0.4925,0.7469,0.7754,0.6501,0.6598,0.5531,0.318,0.6364,0.0838,0.4161,0.5427,0.6369,0.6251,0.7333,0.6455,0.5366,0.0652,0.7607,0.7767,0.5519,0.3108,0.786,0.3836,0.2222,0.8148,0.495,0.4337,0.6526,0.0897,0.5714,0.4744,0.5833,0.3426,1
0.0625,0.8333,0.1786,0.8545,0.0057,0.9543,0.8362,0.8122,0.4932,0.5945,0.6978,0.6676,0.5379,0.5956,0.9534,0.8507,0.7828,0.764,0.8921,0.8299,0.7318,0.7059,0.9784,0.2635,0.554,0.4701,0.7241,0.6913,0.8,0.3955,0.2602,0,0.8236,0.8047,0.7098,0.4009,0.7284,0.6107,0.3796,0.8279,0.8495,0.747,0.6632,0.2244,0.4095,0.641,0.6026,0.5,0.125,0.8333,0.2143,0.8313,0.0227,0.8871,0.7758,0.6772,0.6049,0.5349,0.8974,0.6819,0.6828,0.7721,0.7331,0.6269,0.9219,0.891,0.7732,0.6812,0.743,0.6048,0.9451,0.1617,0.4837,0.7564,0.5664,0.497,0.8667,0.5136,0.3333,0,0.8362,0.7721,0.5519,0.2342,0.8519,0.5807,0.3148,0.7778,0.3645,0.2771,0.7171,0.3269,0.4952,0.3736,0.3526,0.4815,0
0.125,0.8333,0.2143,0.8313,0.0227,0.8871,0.7758,0.6772,0.6049,0.5349,0.8974,0.6819,0.6828,0.7721,0.7331,0.6269,0.9219,0.891,0.7732,0.6812,0.743,0.6048,0.9451,0.1617,0.4837,0.7564,0.5664,0.497,0.8667,0.5136,0.3333,0,0.8362,0.7721,0.5519,0.2342,0.8519,0.5807,0.3148,0.7778,0.3645,0.2771,0.7171,0.3269,0.4952,0.3736,0.3526,0.4815,0.0625,0.8333,0.1786,0.8545,0.0057,0.9543,0.8362,0.8122,0.4932,0.5945,0.6978,0.6676,0.5379,0.5956,0.9534,0.8507,0.7828,0.764,0.8921,0.8299,0.7318,0.7059,0.9784,0.2635,0.554,0.4701,0.7241,0.6913,0.8,0.3955,0.2602,0,0.8236,0.8047,0.7098,0.4009,0.7284,0.6107,0.3796,0.8279,0.8495,0.747,0.6632,0.2244,0.4095,0.641,0.6026,0.5,1
0.0625,0.8611,0.1071,0.9096,0.017,0.9086,0.8874,0.9418,0.5177,0.4803,0.8114,0.3983,0.8552,0.7574,0.7288,0.6567,0.7906,0.8365,0.9198,0.6883,1,0.5533,0.8353,0.2096,0.5384,0.7906,0.4564,0.4258,0.7333,0.4136,0.3089,0.087,0.7035,0.7023,0.4893,0.2568,0.7695,0.485,0.3125,1,0.6221,0.5542,0.5882,0.25,0.4571,0.5623,0.6923,0.2963,0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0
0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0.0625,0.8611,0.1071,0.9096,0.017,0.9086,0.8874,0.9418,0.5177,0.4803,0.8114,0.3983,0.8552,0.7574,0.7288,0.6567,0.7906,0.8365,0.9198,0.6883,1,0.5533,0.8353,0.2096,0.5384,0.7906,0.4564,0.4258,0.7333,0.4136,0.3089,0.087,0.7035,0.7023,0.4893,0.2568,0.7695,0.485,0.3125,1,0.6221,0.5542,0.5882,0.25,0.4571,0.5623,0.6923,0.2963,1
0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0.1875,0.6667,0.3214,0.7222,0.0341,0.8683,0.6402,0.6534,0.7302,0.6694,0.5366,0.3639,0.6207,0.4853,0.4703,0.4328,0.5281,0.5224,0.6293,0.6139,0.581,0.4688,0.6022,0.3713,0.3433,0.6111,0.5871,0.5971,0.6667,0.4636,0.3984,0.0435,0.6017,0.6186,0.4339,0.2477,0.6996,0.5,0.3681,0.7081,0.4281,0.3855,0.6868,0.4936,0.6762,0.4652,0.6218,0.2963,1
0.1875,0.6667,0.3214,0.7222,0.0341,0.8683,0.6402,0.6534,0.7302,0.6694,0.5366,0.3639,0.6207,0.4853,0.4703,0.4328,0.5281,0.5224,0.6293,0.6139,0.581,0.4688,0.6022,0.3713,0.3433,0.6111,0.5871,0.5971,0.6667,0.4636,0.3984,0.0435,0.6017,0.6186,0.4339,0.2477,0.6996,0.5,0.3681,0.7081,0.4281,0.3855,0.6868,0.4936,0.6762,0.4652,0.6218,0.2963,0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0
0.3125,0.7778,0.3214,0.753,0.0767,0.8172,0.8593,0.7328,0.9728,0.8989,0.6355,0.6046,0.531,0.4779,0.6695,0.5522,0.5219,0.31,0.8091,0.8465,0.5754,0.6691,0.7426,0.497,0.498,0.5769,0.6577,0.5683,0.9333,0.7114,0.4797,0.1739,0.6308,0.4791,0.8037,0.3964,0.4444,0.735,0.4028,0.7429,0.9264,0.759,0.7855,0.5128,0.8,0.8974,0.859,0.3981,0.125,0.7778,0.2143,0.8203,0.0142,0.914,0.6638,0.6296,0.3215,0.2952,0.5055,0.6046,0.4276,0.4191,0.6102,0.5522,0.6656,0.6607,0.6445,0.5388,0.7263,0.511,0.7255,0.2754,0.6268,0.6966,0.5851,0.5674,0.7333,0.4091,0.3008,0.1957,0.686,0.6791,0.3286,0.1216,0.8765,0.4807,0.3079,0.7451,0.4281,0.3614,0.6368,0.5,0.2667,0.467,0.4744,0.4815,1
0.125,0.7778,0.2143,0.8203,0.0142,0.914,0.6638,0.6296,0.3215,0.2952,0.5055,0.6046,0.4276,0.4191,0.6102,0.5522,0.6656,0.6607,0.6445,0.5388,0.7263,0.511,0.7255,0.2754,0.6268,0.6966,0.5851,0.5674,0.7333,0.4091,0.3008,0.1957,0.686,0.6791,0.3286,0.1216,0.8765,0.4807,0.3079,0.7451,0.4281,0.3614,0.6368,0.5,0.2667,0.467,0.4744,0.4815,0.3125,0.7778,0.3214,0.753,0.0767,0.8172,0.8593,0.7328,0.9728,0.8989,0.6355,0.6046,0.531,0.4779,0.6695,0.5522,0.5219,0.31,0.8091,0.8465,0.5754,0.6691,0.7426,0.497,0.498,0.5769,0.6577,0.5683,0.9333,0.7114,0.4797,0.1739,0.6308,0.4791,0.8037,0.3964,0.4444,0.735,0.4028,0.7429,0.9264,0.759,0.7855,0.5128,0.8,0.8974,0.859,0.3981,0
0.125,0.8333,0.2143,0.8313,0.0227,0.8871,0.7758,0.6772,0.6049,0.5349,0.8974,0.6819,0.6828,0.7721,0.7331,0.6269,0.9219,0.891,0.7732,0.6812,0.743,0.6048,0.9451,0.1617,0.4837,0.7564,0.5664,0.497,0.8667,0.5136,0.3333,0,0.8362,0.7721,0.5519,0.2342,0.8519,0.5807,0.3148,0.7778,0.3645,0.2771,0.7171,0.3269,0.4952,0.3736,0.3526,0.4815,0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0
0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0.125,0.8333,0.2143,0.8313,0.0227,0.8871,0.7758,0.6772,0.6049,0.5349,0.8974,0.6819,0.6828,0.7721,0.7331,0.6269,0.9219,0.891,0.7732,0.6812,0.743,0.6048,0.9451,0.1617,0.4837,0.7564,0.5664,0.497,0.8667,0.5136,0.3333,0,0.8362,0.7721,0.5519,0.2342,0.8519,0.5807,0.3148,0.7778,0.3645,0.2771,0.7171,0.3269,0.4952,0.3736,0.3526,0.4815,1
0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0.3125,0.7778,0.3214,0.753,0.0767,0.8172,0.8593,0.7328,0.9728,0.8989,0.6355,0.6046,0.531,0.4779,0.6695,0.5522,0.5219,0.31,0.8091,0.8465,0.5754,0.6691,0.7426,0.497,0.498,0.5769,0.6577,0.5683,0.9333,0.7114,0.4797,0.1739,0.6308,0.4791,0.8037,0.3964,0.4444,0.735,0.4028,0.7429,0.9264,0.759,0.7855,0.5128,0.8,0.8974,0.859,0.3981,1
0.3125,0.7778,0.3214,0.753,0.0767,0.8172,0.8593,0.7328,0.9728,0.8989,0.6355,0.6046,0.531,0.4779,0.6695,0.5522,0.5219,0.31,0.8091,0.8465,0.5754,0.6691,0.7426,0.497,0.498,0.5769,0.6577,0.5683,0.9333,0.7114,0.4797,0.1739,0.6308,0.4791,0.8037,0.3964,0.4444,0.735,0.4028,0.7429,0.9264,0.759,0.7855,0.5128,0.8,0.8974,0.859,0.3981,0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0
0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0
0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,1
